CLIMATE_IDENTIFIER,1,2,3,4,5,6,7,8,9,10,11,12
1113541,81.68463611859838,80.4672619047619,79.54803788903924,74.23611111111111,75.49327956989248,77.121776504298,67.5510752688172,71.05645161290323,80.16,85.77658142664872,84.84444444444445,85.95962314939435
1113543,84.997667566904,80.09114162627894,77.43337515683814,72.27076666202866,70.26550701186623,70.28545403587444,65.8850806451613,67.2038508145954,74.32846207376478,81.31239069016547,82.76677899466442,83.89199783725331
10459NN,82.66962893670096,79.10003362474781,79.5100209392761,75.06925648782041,73.55844544095665,74.92650918635171,74.99492082461906,76.01659440873075,78.93231339823829,82.09547288211564,80.58248378127897,80.90373369320737
1163781,78.97401023431188,71.46156120638675,59.01998109896044,51.06581183377105,51.49133552435016,50.26517374517375,47.14719067543335,49.23998205741627,60.13992277992278,69.063966522194,75.16707882534776,76.81128959615673
1163842,80.43666462293072,73.61891928311549,61.27644103648863,52.39287073449194,51.38863023768684,51.75031621553251,47.170919955184864,48.06480009781147,58.50217892847988,69.64403241650295,76.05356689515105,79.4958435207824
1123996,82.62689486552567,73.24025275611723,63.5323894248841,52.664817974971555,52.623413448555226,51.716973185455565,43.31207872741979,47.63963963963964,60.149589879049074,72.0702273644558,78.3776943401474,79.48601918141294
1123939,85.28644432490586,79.76126656848307,69.84237447839547,60.2303737668473,58.426597582038,58.20450125034732,51.72586090479406,53.689107311161976,65.30767088960044,78.31566167543505,82.48378566457899,84.77617765814267
1054222,82.33315113418966,76.96751329001772,79.96082698585418,82.93031750491711,86.43990188062142,90.2931131019037,92.26557823129252,92.28038147138965,87.35964175762665,82.65595205666031,81.58323927765237,81.33697173243773
1054503,90.1317842605156,86.32529226201521,85.35640259968382,85.064696485623,85.46364165212333,89.43715957232197,91.968250838099,92.02249608763694,90.35611222444889,88.07372291021672,86.09160459029596,87.3546935276468
1114738,82.84190077704721,70.92441956199572,65.02842137781897,57.96993952330131,53.19515885022693,50.4612443517553,46.34106962663976,47.756947953511876,59.812054889699496,73.07374978952686,79.31041814316087,83.15618556701031
1114746,83.14485404960944,73.29934406678592,67.65328663793103,59.08523359288098,52.68241965973535,51.09642906766708,46.80819743108674,49.437365301724135,61.31836620506365,74.62911051212939,81.94813130595425,83.31644004944376
1184790,,,,,,,,,,,,
1184793,85.22699055330634,76.64583022527226,69.06191265892758,62.583641975308645,58.27722030852179,63.71558923600371,65.74812368658061,67.37273002421307,74.49883918898003,78.71841094975797,85.41640914709518,85.75319021167992
1184791,84.61949298547871,78.18586562960976,70.81515485371527,63.79729216753132,58.85210718002081,65.17991631799163,67.79280757097791,69.32575568323757,75.76397040061241,80.54369408015688,86.14568276911373,86.55884874464176
1054929,89.17811704834605,82.82943309162822,83.84389072350645,82.43684577808793,83.5231418918919,85.88346127006281,87.75998634346193,88.37365047233469,89.87966434565256,88.71944684528954,88.68969739373797,88.31488711593957
1054920,,,,,,,,,,,,
1145297,87.6267363498831,83.63282873256159,79.92337060267248,72.8625678119349,65.66952614379085,68.31286468463462,63.00299605066049,64.03557472038808,76.24378040305768,85.44270903460347,86.61167116285674,86.15958310774228
1025365,92.1078167115903,85.08244375102645,78.87346326836581,72.42129951355108,68.84151260504201,67.1139680333565,65.09555854643338,65.65472586612849,75.37337041543543,84.2109952925353,89.31770651795051,91.32473264301477
1015630,90.81958119539593,84.8183833308704,80.54404424659383,73.7850493261081,69.21984355701935,67.9253983923283,64.43921198218864,66.12249293310002,75.08660313901345,84.47025572005384,88.61467762150119,91.03723630185473
1125852,82.58672086720867,72.42121538047863,61.94855187584016,51.34661606578115,53.253305582761996,51.33291155257497,44.047332185886404,48.83914010378058,59.11586837758862,67.72215407262021,74.76018214014672,78.64121377938068
1086081,,,,,,,,,,,,
1086082,92.54106474050295,84.65727507826324,80.49093376094733,70.78025316455697,66.52932742440042,68.88613861386139,66.1534757377454,69.857422592094,79.62110858010631,87.26821476839906,91.30165184243964,93.27623673782436
1126150,79.66397849462365,73.41846612062547,64.58170813718897,53.84166666666667,58.31653225806452,55.15902777777778,46.07459677419355,45.13391655450875,55.37039610840862,68.15120967741936,70.94652777777777,76.28043039677202
1106178,89.9763538348444,82.86763323936098,79.13857632093934,74.18055908513342,71.42393831844328,71.50448515476943,68.44665770499817,70.78000488878025,78.30877148634985,84.80611620795106,87.20495951417004,89.96988990582305
1036B06,96.00269784172662,91.12252858103564,86.94206795404547,80.23361642793763,73.02227389548403,72.91647597254004,68.76926853215512,70.25369668825614,80.06362821661759,89.4782446544008,93.52664616961312,96.00716757291151
1026270,86.67652329749104,83.74301128003924,83.94217839533842,80.04212962962963,80.72030479605559,82.91805555555555,81.70192738682205,81.31973094170404,88.30601851851851,87.63933691756273,84.7600741083835,84.27655759748991
1046391,,,,,,,,,,,,
1046392,90.51526538280883,86.08144126357354,81.70152603231598,76.40571870170015,73.60856407928583,73.6828007518797,70.94535601384916,73.7034203420342,81.4812859139618,87.7282381094825,88.26220362622037,90.63205147388898
1096453,83.94095986252609,79.86302656291925,69.84643644379133,63.05485338725986,59.67154451549435,64.347396427214,65.93366093366093,67.8159803318992,75.63202572347267,78.6739931237721,83.6328453214513,84.85350318471338
1096454,83.68485221674877,75.61074458058435,66.8147357851136,57.81862813858886,56.18769608511799,58.22359898620107,59.80773420479303,62.355757493557576,73.21608540925267,76.57094180182636,80.98477440983378,82.67602767602767
1096439,85.55966522678186,80.11869654969036,71.96527123435186,64.44464762976509,60.512827988338195,65.97396199859254,68.37598052474979,68.98781683237642,76.2835624451594,80.4797727902466,85.23664996420902,86.5956615467529
1066483,,,,,,,,,,,,
1066482,85.72308733920109,80.70311572700297,79.72187156970362,81.36016572950577,84.03444707273802,86.05735870173476,88.50994103935281,89.94075699396599,88.66026289180991,86.14495412844036,86.31389508928571,85.71906939214631
1126510,,,,,,,,,,,,
112FN0M,87.6922242874845,80.06721854304635,69.9702416918429,60.98493788819876,58.14272699665958,55.666872969209344,48.822322097378276,51.61136023916293,63.74720843672456,77.00554805817964,85.82478565861263,86.89901629265293
1086558,84.74262996941896,77.24973132724342,69.99471874232376,61.43580995703816,57.678642220019825,57.70192064695476,55.61551961890435,57.4774288518155,68.34628528034426,76.22764525993884,84.00963488843813,85.64610111396743
1096631,84.26388717060497,79.77482911137918,69.03463892288862,61.98429584599798,62.07775324993868,64.7026582278481,66.18046033300686,68.61413176585843,76.9108885790341,78.91789839771457,81.69282454361054,84.25983767830792
1096625,,,,,,,,,,,,
1096629,84.98401090728805,80.00604810996563,70.44050156739812,63.08100240475889,63.931661686371314,67.20571720265441,69.34026325501291,71.01261439525105,78.67644444444444,81.05323389481805,82.25032543608435,85.33356439761542
1176745,90.16033902240798,85.74715436756618,83.06272935779816,72.27065601676051,64.68437806072478,71.17843770174306,68.64961700024709,73.41606465042243,81.8068311195446,87.6399745385105,88.84944286084477,87.38647281921618
1176755,89.55641289437585,84.13829394387001,80.26190876956741,69.41727493917276,63.23418573351279,68.83124782759819,64.43511964947758,69.95482997800711,79.70210911626286,86.14111881020787,88.8115840893231,85.90050708165764
1056869,88.62207585736998,84.46512794781736,84.40635564570655,84.08009313154831,86.61933739012846,88.1622878400372,90.66774641369736,92.04300827966881,91.92767453540934,88.56910935738445,87.27515833919774,88.84547109695039
116FRMN,87.42319632435117,84.67039633324346,77.05141579731743,68.65357554048867,66.9001240694789,68.49359631147541,63.506524170498324,65.24348783172313,75.79667259334519,83.20024676125848,86.30847673677502,88.02954995054401
1057051,88.9823402948403,83.15503472222223,81.89101279482041,79.29744747351971,80.52118359112306,82.33571179951271,81.04082321187585,80.79317876344086,84.37078455355582,85.51666381815075,86.8185771438511,86.41068108838938
1057055,,,,,,,,,,,,
1057052,87.92068218733081,81.96110210696921,83.35707515233581,81.71964710824814,81.0898001175779,81.90861111111111,82.05611006204478,82.20691976305869,84.08712871287129,84.6176351076798,86.06480836236933,87.14163031624864
1037090,87.45268542199489,83.69753907549052,83.78274363749225,85.51768188191308,89.3191232048375,91.49444705146254,93.06163655685441,94.43077155367658,92.51103349738054,88.73369813041495,85.13588576808411,84.83773649224476
1077498,,,,,,,,,,,,
1077501,86.34615903874713,79.73672533648869,70.31104048638939,63.85246913580247,61.432363142814054,64.97574540398578,67.4058797060147,68.5034359127577,79.03995629779928,83.6467227901383,87.02441662803277,86.41011404561824
1077499,87.97240723120838,82.10361623616237,72.56552937990793,66.58818600754084,62.02370349087775,66.66914924090518,68.52789699570816,70.58355868036777,79.28031473935647,85.55904211395541,89.6400449943757,89.47487264215889
1037553,87.8107888316617,84.35066505441354,83.34416826003824,82.0695919508105,87.76594594594594,88.99577821559245,90.90118359482521,91.43287225386493,89.4645490640953,85.60685651092065,82.32519319938176,84.23240818615082
1157635,76.96551200243087,68.84072547403133,67.51864713875887,62.890458747601606,63.23326606121763,63.15648050579557,58.83555405633328,58.45268112287779,66.72324530924253,72.00543109300747,76.62607174103238,77.89653985195386
1157631,80.21196183953033,74.8179868650315,72.93261587379234,66.35484278317969,65.40890193201271,66.58849557522124,60.853655467472,60.625811191379945,69.16479591836735,74.70313695485845,79.28002528445006,81.79021926582902
1157630,,,,,,,,,,,,
10476F0,91.51541454654296,83.06794019933555,80.86585912965455,75.65178986517898,71.00165338944836,72.32271532395238,68.71766113354269,71.42876364179997,80.05342804200123,86.78492206235012,87.81926931781442,90.21263761122003
1067742,,,,,,,,,,,,
1088015,82.95210547558186,74.24593556015371,69.40129101667563,61.372656800563774,63.39542395693136,63.706005004170144,61.17658296943232,62.66716076000539,71.1302649930265,76.05136155297924,81.1155693698785,82.93377305155472
1068134,87.93910379165071,81.96254883470296,76.59055699004058,71.67547642231186,67.87853107344633,71.0585202730946,70.38754045307444,73.80866523143165,81.69603340292275,87.54027796518689,87.63731364079699,85.69219340896812
1038205,,,,,,,,,,,,
1108446,85.85164835164835,80.90688378978534,77.60258655530109,73.73295296409685,71.55316541865214,72.28957419719904,70.33634768524767,73.08394995291269,79.99471267566439,83.72404040404041,84.12124582869855,85.78173416689317
1108447,84.3163082437276,80.23235294117647,77.52060931899642,74.58036127836962,70.57930107526882,70.20046296296296,67.65441506051098,69.38637382339758,77.06672845227062,84.30779569892474,84.00462962962963,85.26938592559391
1108395,89.24105461393597,82.61587348507243,80.45267989739436,75.92682926829268,76.24499551837467,74.14166537926772,73.5280143433438,76.65555389445358,81.9314391599753,86.74831863697504,86.59088803088802,88.13563390847712
1108380,88.98287778825008,81.6159169550173,79.5248678893379,75.49236111111111,76.17726202489068,74.74713858073605,73.76491405460061,75.78763440860214,80.75208478109799,85.07452893674294,85.28616187989556,86.31873727087576
1128582,89.14905589596098,83.24319956908161,71.69229793173456,62.577463007461745,61.006608738220535,63.01652892561984,55.098374679213,54.98026235135467,66.9992415623815,78.32092220441376,85.2162093495935,88.21981692231569
1018611,86.06078023725082,80.87385814078452,78.38348623853211,74.93390623025401,74.79181974038697,74.39620972836387,75.09338711648942,75.84100675260896,79.58501076085581,83.58192298258524,83.92201544499304,84.40776104786387
1018619,,,,,,,,,,,,
1018620,87.35035842293907,83.8264705882353,79.43951612903226,75.38055555555556,71.35439068100358,71.9,71.40725806451613,70.42831541218638,76.08703703703704,81.83064516129032,85.16805555555555,86.6415770609319
1018621,89.91272189349112,81.86413364872857,79.1429535637149,74.17199814557256,73.71796022132496,70.0512978986403,70.19009871373018,71.79940209267563,78.79796107506951,85.15532964568695,86.56416202844774,88.14825930372149
1018598,86.27555392336883,81.54377195352608,79.30392276671148,74.78166435155954,72.94500918554807,70.68831332912193,69.33459657701711,71.75449101796407,79.26991150442478,84.98092909535453,85.05862902200178,85.10495412844037
1148705,87.01716118684844,79.6845682081883,70.45647271087054,61.36373456790123,57.65585289280909,62.27169163545568,51.064436183395294,49.03081064911756,64.46413632842757,75.87460674157303,85.43119122257053,87.10338903638919
1108824,84.4445268099827,79.33959731543624,75.7703431372549,71.81067344345617,69.68967205090553,70.44716168271667,67.09212627441346,66.99106268364349,73.75180174484764,79.75608531994982,82.09348872561439,85.24946290913687
1100875,92.06708268330733,84.78528185120409,82.17028053411735,76.2839761843127,68.3440333251654,70.38137217324646,65.15677601670967,66.80181061903596,76.90949367088608,85.86479812322509,89.9567423569707,93.05059021922429
1048899,,,,,,,,,,,,
1048898,,,,,,,,,,,,
1108910,83.94993865030675,77.51477365139604,76.5590325395836,74.12229201384437,74.5625,73.32401231400718,73.61171974522293,76.14191257499694,80.48369152970923,83.56571708032767,82.20033049447058,83.62010687212626
1098940,76.59461883408072,75.28823529411764,59.18332586284178,54.94905048633627,57.133632286995514,65.35879629629629,59.97131331241596,58.6847533632287,63.53521779425394,69.4701927386822,79.49536178107607,78.21026592455163
